image_name,x_min,y_min,x_max,y_max,conf,class
img_2734.heic,61.625953674316406,1167.2900390625,1161.412841796875,1772.1654052734375,0.767836332321167,2.0
img_2295.jpg,1392.55859375,897.3829956054688,2751.41796875,2037.1876220703125,0.8886463046073914,2.0
img_2295.jpg,3576.417724609375,1103.9154052734375,4027.759765625,1546.294189453125,0.8399756550788879,2.0
img_2916.jpg,1606.9676513671875,1234.9114990234375,2332.431396484375,1810.20751953125,0.9188701510429382,2.0
img_2916.jpg,2033.1622314453125,1185.194091796875,2270.526611328125,1299.7281494140625,0.4214268922805786,2.0
img_2597.jpg,2.682861328125,1238.9559326171875,877.2606811523438,1987.4547119140625,0.9284569025039673,2.0
img_2597.jpg,2273.276611328125,1264.889404296875,3355.92919921875,1823.9888916015625,0.9182884097099304,2.0
img_2597.jpg,1495.0780029296875,1253.118408203125,2206.577880859375,1865.9217529296875,0.8921404480934143,2.0
img_2597.jpg,2957.48828125,1157.1160888671875,4020.96630859375,1749.6309814453125,0.6460086703300476,2.0
img_2597.jpg,2840.80908203125,1177.2489013671875,3231.17626953125,1381.6380615234375,0.33487948775291443,2.0
img_1619.jpg,1348.4404296875,1109.1083984375,2487.748046875,2094.55322265625,0.9173600077629089,2.0
img_1619.jpg,2327.240234375,1196.447265625,2906.794189453125,1715.2955322265625,0.6393238306045532,2.0
img_1685.jpg,9.597450256347656,942.66455078125,1132.6021728515625,1997.358642578125,0.7991559505462646,2.0
img_1685.jpg,1428.9974365234375,1048.18798828125,2387.192138671875,1915.5975341796875,0.793176531791687,2.0
img_2930.jpg,1444.6380615234375,1142.459228515625,2361.337646484375,1901.7015380859375,0.9045768976211548,2.0
img_2254.jpg,1328.7825927734375,1066.9420166015625,2557.426513671875,2035.4830322265625,0.9213064312934875,2.0
img_2254.jpg,3379.7001953125,1092.7529296875,4030.68359375,1675.2908935546875,0.8182445764541626,2.0
img_2621.jpg,2558.458251953125,1173.3974609375,4030.19775390625,2050.252685546875,0.9266833066940308,2.0
img_2621.jpg,1369.4356689453125,1162.6396484375,2612.728759765625,2077.47607421875,0.9205887913703918,2.0
img_2621.jpg,4.489219665527344,1013.6865234375,1488.843505859375,2255.0107421875,0.8440582156181335,2.0
img_2621.jpg,3594.064697265625,1188.5311279296875,4032.0,1546.6187744140625,0.7354423999786377,2.0
img_2487.jpg,1617.9932861328125,1192.2769775390625,2183.69775390625,1659.590087890625,0.9037407040596008,2.0
img_2487.jpg,3282.58056640625,1214.84326171875,4032.0,1648.62060546875,0.8893681168556213,2.0
img_2487.jpg,481.8059997558594,1127.2406005859375,1553.8077392578125,1726.0062255859375,0.8881939649581909,2.0
img_2487.jpg,0.0,1123.44677734375,738.5214233398438,1682.8961181640625,0.8705925345420837,2.0
img_2487.jpg,2656.608154296875,1154.73486328125,2828.500244140625,1293.96875,0.5312415361404419,2.0
img_2398.jpg,0.0,1161.6256103515625,1480.390380859375,1955.82568359375,0.9291436672210693,2.0
img_2398.jpg,1576.916015625,1263.3353271484375,2208.5615234375,1766.8411865234375,0.9015158414840698,2.0
img_2398.jpg,2531.857421875,1277.3819580078125,3149.4033203125,1611.02001953125,0.867919921875,2.0
img_2398.jpg,2831.130859375,1273.3399658203125,3328.423095703125,1568.86181640625,0.7354907393455505,2.0
img_2554.jpg,2217.802734375,1363.1805419921875,3222.574951171875,1886.449462890625,0.9119242429733276,2.0
img_2554.jpg,1562.8516845703125,1351.7322998046875,2171.213623046875,1866.9998779296875,0.8904945850372314,2.0
img_2928.jpg,1533.7506103515625,1387.39013671875,2082.716796875,1834.131591796875,0.8524854183197021,2.0
img_2928.jpg,516.502685546875,1315.284423828125,886.95068359375,1521.9342041015625,0.828693151473999,2.0
img_2027.jpg,1663.673095703125,1320.9974365234375,2128.333251953125,1751.9119873046875,0.8699864745140076,2.0
img_2027.jpg,3102.673095703125,1322.5997314453125,4032.0,1708.6507568359375,0.8379807472229004,2.0
img_2027.jpg,2191.712890625,1275.8040771484375,2810.91162109375,1731.7314453125,0.7720088362693787,2.0
img_2027.jpg,381.8061828613281,1296.9656982421875,740.7316284179688,1481.9949951171875,0.2910073399543762,2.0
img_2549.jpg,2303.2041015625,1233.461181640625,3553.776611328125,1845.9228515625,0.9125279784202576,2.0
img_2549.jpg,1546.3250732421875,1242.4874267578125,2263.010009765625,1826.2734375,0.8602734208106995,2.0
img_2306.jpg,1483.4849853515625,1203.2843017578125,2269.482421875,1857.8031005859375,0.9093790054321289,2.0
img_2306.jpg,7.917640686035156,953.1216430664062,1211.0528564453125,2064.29736328125,0.8538169860839844,2.0
img_2672.jpg,2341.081298828125,1391.5213623046875,3268.67626953125,1824.117919921875,0.9233785271644592,2.0
img_2672.jpg,1719.6099853515625,1443.26123046875,2217.488037109375,1871.697021484375,0.9031040072441101,2.0
img_2672.jpg,256.21441650390625,1459.7578125,873.6226196289062,1880.242431640625,0.8709031939506531,2.0
img_2672.jpg,3171.06298828125,1326.97412109375,4032.0,1704.373779296875,0.8657015562057495,2.0
img_2672.jpg,827.29052734375,1405.9044189453125,1651.660400390625,1874.903076171875,0.7957037687301636,2.0
img_2881.jpg,2261.856201171875,1024.2122802734375,3477.426025390625,1646.5306396484375,0.9193300008773804,2.0
img_2881.jpg,1474.69482421875,986.34619140625,2228.07861328125,1626.16357421875,0.8954317569732666,2.0
img_2881.jpg,3373.55126953125,1055.03466796875,4032.0,1648.94482421875,0.8283617496490479,2.0
img_2881.jpg,3223.492431640625,1058.87255859375,3692.177978515625,1218.125244140625,0.4836488664150238,2.0
img_2881.jpg,3588.4140625,963.0430908203125,4028.035888671875,1084.220703125,0.2737063467502594,2.0
img_1667.jpg,1129.711669921875,1000.0196533203125,2848.509765625,2358.79150390625,0.9280250072479248,2.0
img_2516.jpg,1427.818359375,965.833251953125,2419.56396484375,1827.2943115234375,0.5464439392089844,2.0
img_2422.jpg,1543.082763671875,1266.9697265625,2167.36669921875,1801.5908203125,0.8896626830101013,2.0
img_1838.jpg,2429.62158203125,1342.0164794921875,3644.567138671875,2108.68798828125,0.9108343124389648,2.0
img_1838.jpg,1644.298095703125,1378.8450927734375,2210.112060546875,1860.95703125,0.8648930788040161,2.0
img_1838.jpg,3277.33740234375,1356.229736328125,4028.352783203125,2064.184814453125,0.8604756593704224,2.0
img_1838.jpg,3779.5009765625,1118.6986083984375,4029.375,1348.5169677734375,0.2753799259662628,2.0
img_2405.jpg,549.2866821289062,1139.0943603515625,1585.5545654296875,1651.6680908203125,0.908507227897644,2.0
img_2405.jpg,2304.252685546875,1146.2860107421875,3177.521240234375,1600.038330078125,0.893405020236969,2.0
img_2405.jpg,1681.94775390625,1153.2999267578125,2278.59326171875,1633.699951171875,0.8891286849975586,2.0
img_2405.jpg,3309.82177734375,1144.767822265625,4028.695556640625,1510.761962890625,0.8626550436019897,2.0
img_2405.jpg,0.0,1098.0736083984375,781.5436401367188,1554.3382568359375,0.8406006693840027,2.0
img_2405.jpg,1598.09619140625,1115.442138671875,1765.9954833984375,1233.6781005859375,0.5965481996536255,2.0
img_2405.jpg,2257.7880859375,1116.9503173828125,2486.8046875,1266.783447265625,0.4017007052898407,2.0
img_2405.jpg,706.8087158203125,1097.92529296875,1202.3482666015625,1285.8016357421875,0.3830781877040863,2.0
img_1909.jpg,1654.376708984375,1192.702392578125,2162.1337890625,1625.154541015625,0.8272719383239746,2.0
img_1909.jpg,36.15217590332031,1231.1649169921875,593.3828125,1532.244140625,0.7339999079704285,2.0
img_1909.jpg,2099.61083984375,1176.4202880859375,2401.64306640625,1470.154052734375,0.7292476892471313,2.0
img_1909.jpg,424.5790710449219,1198.3289794921875,908.3222045898438,1442.08837890625,0.691233217716217,2.0
img_1909.jpg,0.08801078796386719,1257.4769287109375,229.3353271484375,1580.7249755859375,0.6076582670211792,2.0
img_1909.jpg,780.6559448242188,1183.9547119140625,1039.048828125,1406.2962646484375,0.5276293754577637,2.0
img_2468.jpg,1611.6082763671875,1333.2691650390625,2210.425537109375,1857.6279296875,0.9041070342063904,2.0
img_1850.jpg,11.331710815429688,1155.7457275390625,1284.0928955078125,1711.164306640625,0.9182579517364502,2.0
img_1850.jpg,1545.62548828125,1232.2236328125,2159.774169921875,1743.39501953125,0.8928651213645935,2.0
img_1850.jpg,2207.4208984375,1260.670166015625,3068.921875,1746.58251953125,0.8906224966049194,2.0
img_1850.jpg,2845.863037109375,1286.288818359375,3840.090087890625,1760.634765625,0.8630613684654236,2.0
img_1850.jpg,960.4617309570312,1164.4632568359375,1319.0638427734375,1355.766357421875,0.5097954869270325,2.0
img_1850.jpg,1415.8912353515625,1208.4171142578125,1615.7987060546875,1311.830078125,0.301710307598114,2.0
img_1850.jpg,3821.1796875,1357.349609375,4029.63330078125,1695.524169921875,0.2554672062397003,2.0
img_2740.heic,936.4789428710938,949.0435180664062,3022.223388671875,2459.17333984375,0.9328499436378479,2.0
img_2740.heic,762.2218017578125,1139.8634033203125,1028.5159912109375,1564.0980224609375,0.6483149528503418,2.0
img_2740.heic,1107.285400390625,944.04541015625,1365.691650390625,1097.0888671875,0.48493266105651855,2.0
img_1822.jpg,795.971435546875,1426.8909912109375,1652.6492919921875,1897.1566162109375,0.8990020751953125,2.0
img_1822.jpg,424.6358947753906,1444.552734375,1031.289306640625,1797.809326171875,0.8887425661087036,2.0
img_1822.jpg,2290.0078125,1484.3333740234375,3032.28466796875,1933.32568359375,0.8272930383682251,2.0
img_1822.jpg,1711.3294677734375,1409.869384765625,2273.425048828125,1902.620849609375,0.8073791265487671,2.0
img_2510.jpg,2443.54345703125,1196.51513671875,3754.829833984375,1932.192626953125,0.9006046652793884,2.0
img_2510.jpg,1571.824951171875,1190.3690185546875,2319.846923828125,1824.9124755859375,0.886952817440033,2.0
img_2510.jpg,416.91082763671875,1145.8748779296875,1602.020263671875,1760.8990478515625,0.8822349905967712,2.0
img_2510.jpg,3334.383056640625,1258.3525390625,4032.0,1821.0330810546875,0.8628591299057007,2.0
img_2510.jpg,0.0,1077.5579833984375,720.4994506835938,1720.4649658203125,0.651421070098877,2.0
img_2519.jpg,2418.06005859375,1022.0136108398438,4029.989501953125,2136.022216796875,0.9317042231559753,2.0
img_2519.jpg,1428.34814453125,972.4549560546875,2447.97119140625,1828.842041015625,0.9110732078552246,2.0
img_2519.jpg,2.2221221923828125,990.3758544921875,640.9640502929688,1551.4786376953125,0.9018118977546692,2.0
img_2660.jpg,182.18597412109375,1417.979248046875,1218.0457763671875,1889.9949951171875,0.9157838225364685,2.0
img_2660.jpg,3146.032470703125,1368.374755859375,4032.0,1857.4737548828125,0.8976448774337769,2.0
img_2660.jpg,1708.0980224609375,1389.0936279296875,2157.822509765625,1770.915771484375,0.8541696667671204,2.0
img_2660.jpg,2405.417236328125,1392.775390625,2942.917236328125,1777.533935546875,0.8382307291030884,2.0
img_2660.jpg,0.0,1462.157958984375,394.2680969238281,1838.0699462890625,0.6802750825881958,2.0
img_1680.jpg,1663.2490234375,1254.4976806640625,2222.646484375,1720.2279052734375,0.7759857177734375,2.0
img_1824.jpg,934.7574462890625,1319.1173095703125,1625.433837890625,1689.443115234375,0.8700574636459351,2.0
img_1824.jpg,2206.52880859375,1366.2586669921875,2762.85009765625,1727.5657958984375,0.8445051908493042,2.0
img_1824.jpg,553.3907470703125,1324.2952880859375,1093.7666015625,1640.320556640625,0.8022099733352661,2.0
img_1824.jpg,1696.2071533203125,1290.15380859375,2151.80078125,1705.032958984375,0.791081428527832,2.0
img_2442.jpg,1558.928466796875,1235.405029296875,2055.903564453125,1710.657958984375,0.7725443840026855,2.0
img_2442.jpg,3457.4521484375,1362.3642578125,4022.811767578125,1642.0928955078125,0.6286507844924927,2.0
img_2442.jpg,3342.226318359375,1364.4189453125,3754.5625,1568.8250732421875,0.3611903786659241,2.0
img_2026.jpg,3137.082763671875,1340.83740234375,4027.295166015625,1745.45947265625,0.8960237503051758,2.0
img_2026.jpg,1614.12890625,1379.4578857421875,2131.810791015625,1821.9251708984375,0.8093054294586182,2.0
img_2026.jpg,2187.082275390625,1304.0411376953125,2863.125,1802.845947265625,0.7392020225524902,2.0
img_1613.jpg,2881.3671875,1237.23681640625,4026.673828125,2303.457275390625,0.9168393015861511,2.0
img_1613.jpg,2340.7578125,1285.7518310546875,2818.13525390625,1631.345458984375,0.8470885157585144,2.0
img_1613.jpg,1696.54150390625,1177.0128173828125,2298.04296875,1762.9005126953125,0.5883667469024658,2.0
img_1690.jpg,0.0,1146.1802978515625,1270.1181640625,1909.599365234375,0.8738425970077515,2.0
img_1690.jpg,1541.5068359375,1226.90087890625,2293.0234375,1926.525390625,0.8169764876365662,2.0
img_1635.jpg,1444.2222900390625,1010.1934204101562,2507.4404296875,1919.8663330078125,0.9218016266822815,2.0
img_2902.jpg,1057.745361328125,796.2213134765625,2845.91259765625,2223.95458984375,0.9212130904197693,2.0
img_2902.jpg,0.24739837646484375,831.4129028320312,1299.3653564453125,2068.253662109375,0.9178702235221863,2.0
img_2902.jpg,3649.877685546875,926.5889892578125,4029.453125,1586.425048828125,0.8428560495376587,2.0
img_1841.jpg,879.7789306640625,790.8351440429688,3008.8486328125,2776.673828125,0.9286537170410156,2.0
img_1841.jpg,2975.51806640625,959.3687133789062,4029.678955078125,2485.669189453125,0.8993231654167175,2.0
img_2899.jpg,4.640693664550781,1117.1287841796875,1428.21142578125,1881.771484375,0.9227052330970764,2.0
img_2899.jpg,1423.9793701171875,1091.560791015625,2367.555908203125,1852.8729248046875,0.9213424921035767,2.0
img_2899.jpg,3159.4794921875,1052.8494873046875,4027.656494140625,1727.626708984375,0.9106839895248413,2.0
img_2899.jpg,0.0,1116.528076171875,229.21861267089844,1285.825927734375,0.5344170928001404,2.0
img_1958.jpg,1565.0361328125,1314.8824462890625,2118.183837890625,1784.47021484375,0.910631537437439,2.0
img_1958.jpg,3860.472900390625,1271.0831298828125,4026.9443359375,1370.1910400390625,0.43438929319381714,2.0
img_1958.jpg,3356.808837890625,1269.971435546875,3526.03076171875,1371.2664794921875,0.2907949984073639,2.0
img_1945.jpg,1531.832763671875,1229.100341796875,2406.605224609375,1973.8935546875,0.9244279861450195,2.0
img_1945.jpg,3776.764892578125,1164.783447265625,3961.538818359375,1277.8382568359375,0.5617108941078186,2.0
img_2673.jpg,2264.871826171875,1272.9869384765625,3053.695556640625,1667.4991455078125,0.9083741307258606,2.0
img_2673.jpg,1688.3150634765625,1309.212890625,2143.484375,1707.705078125,0.8900431394577026,2.0
img_2673.jpg,3015.0048828125,1233.4140625,3942.7783203125,1567.5692138671875,0.8701527714729309,2.0
img_2673.jpg,274.27886962890625,1324.8865966796875,893.9407348632812,1721.11376953125,0.8588444590568542,2.0
img_2673.jpg,838.388916015625,1278.9637451171875,1608.3314208984375,1710.224365234375,0.8526638150215149,2.0
img_2673.jpg,3686.82763671875,1277.592529296875,3994.43505859375,1528.8720703125,0.32084766030311584,2.0
img_2656.jpg,167.3312530517578,1279.22412109375,1207.8294677734375,1768.2236328125,0.9199354648590088,2.0
img_2656.jpg,3179.77783203125,1220.1895751953125,4032.0,1710.7996826171875,0.8954274654388428,2.0
img_2656.jpg,1730.78857421875,1232.0037841796875,2189.87646484375,1632.242919921875,0.8718973398208618,2.0
img_2656.jpg,2427.5986328125,1252.4044189453125,3007.93212890625,1629.02099609375,0.8632592558860779,2.0
img_2656.jpg,2.379467010498047,1325.6875,353.7775573730469,1715.275390625,0.7734785676002502,2.0
img_2656.jpg,3768.6845703125,1198.4918212890625,4029.28369140625,1347.0338134765625,0.3840768039226532,2.0
img_2696.heic,0.41260528564453125,1644.97412109375,979.8228759765625,2739.01513671875,0.8283056616783142,2.0
img_2696.heic,1815.9002685546875,1356.964599609375,2131.6142578125,1618.3145751953125,0.7727177143096924,2.0
img_2696.heic,2302.74365234375,1329.641357421875,2700.25,1593.9844970703125,0.48168161511421204,2.0
img_2934.jpg,1.9917869567871094,1363.71875,505.8777770996094,1828.8455810546875,0.9034478068351746,2.0
img_2934.jpg,1650.697998046875,1260.266357421875,2401.79443359375,1907.8099365234375,0.8689240217208862,2.0
img_2378.jpg,1571.6444091796875,1153.6907958984375,2252.762451171875,1669.7210693359375,0.9301013350486755,2.0
img_2378.jpg,2586.447509765625,1179.044189453125,3131.431884765625,1471.067626953125,0.8216850161552429,2.0
img_2378.jpg,3273.203857421875,1184.122314453125,3666.878662109375,1385.705810546875,0.6789891123771667,2.0
img_2378.jpg,3093.659423828125,1226.322509765625,3355.37890625,1426.8070068359375,0.5833010077476501,2.0
img_2535.jpg,0.5279273986816406,1174.39306640625,837.0104370117188,1672.454345703125,0.8986166715621948,2.0
img_2535.jpg,1510.9329833984375,1182.103271484375,2300.32470703125,1853.280029296875,0.8944175839424133,2.0
img_2535.jpg,1314.626708984375,1114.4730224609375,1606.84912109375,1362.2254638671875,0.4452876150608063,2.0
img_2418.jpg,2114.735107421875,1112.06689453125,2972.123046875,1601.193359375,0.8977535367012024,2.0
img_2418.jpg,9.543548583984375,1007.261962890625,1230.987548828125,1591.33935546875,0.8970798254013062,2.0
img_2418.jpg,1484.3157958984375,1115.697021484375,2122.260009765625,1611.8525390625,0.8731016516685486,2.0
img_2418.jpg,2863.9619140625,1184.3514404296875,3613.943115234375,1579.7548828125,0.8448962569236755,2.0
img_2418.jpg,3557.733642578125,1218.0242919921875,4028.361083984375,1518.697265625,0.7617087364196777,2.0
img_2418.jpg,913.1968994140625,1010.5302734375,1426.3109130859375,1279.618408203125,0.6587724685668945,2.0
img_2418.jpg,1967.607666015625,1091.806396484375,2159.578857421875,1245.8460693359375,0.3992343544960022,2.0
img_2418.jpg,3366.146484375,1189.8580322265625,3707.314208984375,1321.932373046875,0.2959006428718567,2.0
img_1616.jpg,925.1748657226562,651.1809692382812,2964.51416015625,2396.89697265625,0.9280679821968079,2.0
img_1616.jpg,2788.897216796875,1101.544677734375,3217.575439453125,1562.3712158203125,0.8229614496231079,2.0
img_2437.jpg,3474.514892578125,1395.3245849609375,4031.22900390625,1670.724365234375,0.8264523148536682,2.0
img_2437.jpg,1550.7705078125,1302.539794921875,2101.441162109375,1825.5347900390625,0.7962750792503357,2.0
img_2583.jpg,1595.372314453125,1366.9464111328125,2054.419189453125,1779.18798828125,0.7235051393508911,2.0
img_1837.jpg,2492.537353515625,1191.2177734375,4011.641845703125,2081.49365234375,0.8960322737693787,2.0
img_1837.jpg,1630.4744873046875,1236.8636474609375,2273.0986328125,1787.1248779296875,0.8937498927116394,2.0
img_1837.jpg,3512.072998046875,1236.64599609375,4030.49365234375,1842.856201171875,0.6336262822151184,2.0
img_2690.heic,1576.3421630859375,1175.9671630859375,2305.7265625,1789.5267333984375,0.9124550223350525,2.0
img_2690.heic,2606.376708984375,1189.1275634765625,3572.63134765625,1726.6199951171875,0.8739704489707947,2.0
img_1649.jpg,1639.657470703125,1204.5166015625,2382.666259765625,1837.2891845703125,0.8909732103347778,2.0
img_1649.jpg,3199.78076171875,1184.6407470703125,4028.4267578125,1523.1287841796875,0.5812065601348877,2.0
img_1649.jpg,3820.359619140625,1191.76611328125,4032.0,1655.23974609375,0.28093305230140686,2.0
img_1649.jpg,363.2704772949219,1185.8974609375,533.3541870117188,1282.1983642578125,0.25605639815330505,2.0
img_2544.jpg,1666.024658203125,1505.949951171875,2076.23193359375,1857.2362060546875,0.8509733080863953,2.0
img_2544.jpg,367.9312438964844,1471.1544189453125,1122.0296630859375,1797.9356689453125,0.8413981199264526,2.0
img_2544.jpg,1404.1624755859375,1436.8759765625,1627.4359130859375,1613.69189453125,0.4860173761844635,2.0
img_2627.jpg,1546.48681640625,1194.0732421875,2258.78515625,1801.2342529296875,0.9180253744125366,2.0
img_2627.jpg,0.0,1212.5059814453125,240.17709350585938,1546.1126708984375,0.5801144242286682,2.0
img_2547.jpg,1590.7825927734375,985.584716796875,2130.077392578125,1450.6324462890625,0.8875260949134827,2.0
img_2547.jpg,2205.44384765625,1009.8981323242188,3054.27880859375,1489.801513671875,0.8855133056640625,2.0
img_2547.jpg,3638.23681640625,1008.5399780273438,3831.9794921875,1114.97802734375,0.44126519560813904,2.0
img_2615.jpg,1617.0303955078125,1270.0625,2134.8720703125,1711.8570556640625,0.9030946493148804,2.0
img_2615.jpg,2947.6884765625,1267.874755859375,4008.390869140625,1641.4993896484375,0.8694793581962585,2.0
img_2615.jpg,2252.7001953125,1282.2320556640625,2908.360595703125,1676.499755859375,0.8693861365318298,2.0
img_2615.jpg,613.7315063476562,1204.2371826171875,1551.5694580078125,1763.54931640625,0.7868055701255798,2.0
img_1658.jpg,1143.02685546875,1070.46875,2921.901611328125,2576.51953125,0.893967866897583,2.0
img_1658.jpg,2830.87158203125,1107.9962158203125,3306.402099609375,1431.72119140625,0.4205976724624634,2.0
img_1658.jpg,3454.685791015625,1234.00537109375,4024.296142578125,1590.977294921875,0.2757730484008789,2.0
img_2359.jpg,1342.7554931640625,1077.2164306640625,2534.98486328125,2059.732666015625,0.941790759563446,2.0
img_2359.jpg,2409.818115234375,1144.7601318359375,3433.9619140625,1743.2581787109375,0.7707725763320923,2.0
img_2359.jpg,3037.1181640625,1148.676513671875,3772.287109375,1494.9664306640625,0.6698392033576965,2.0
img_1996.jpg,1442.822509765625,1298.8382568359375,2258.474609375,1975.445556640625,0.9212615489959717,2.0
img_1996.jpg,0.0,1277.572998046875,688.9107666015625,1802.879150390625,0.901689350605011,2.0
img_1996.jpg,685.67333984375,1250.6978759765625,836.8136596679688,1350.47705078125,0.5281543135643005,2.0
img_2747.heic,1232.8223876953125,861.1226806640625,2789.989501953125,2072.331787109375,0.9293469190597534,2.0
img_2747.heic,2521.18310546875,928.3955078125,4032.0,1741.9937744140625,0.9155949354171753,2.0
img_2747.heic,0.0,795.395751953125,654.1165771484375,1557.41162109375,0.4788523316383362,2.0
