image_name;distance
img_1947.jpg;3.3526366734896333
img_2335.jpg;4.811483804389843
img_2447.jpg;2.2799813995449494
img_1833.jpg;2.776728222894641
img_2889.jpg;2.1181621189515614
img_2679.jpg;2.378815482122019
img_2692.jpg;7.451210510002266
img_2622.jpg;1.5076688854336195
img_2391.jpg;2.995234095686883
img_1698.jpg;3.022070890670411
img_1840.jpg;1.885925874697108
img_1868.jpg;3.6949512451942494
img_2346.jpg;2.085939793124947
img_1897.jpg;7.032318607777498
img_1920.jpg;2.245584586005662
img_1934.jpg;3.8181744089959233
img_1908.jpg;6.245785959593809
img_2540.jpg;4.266191889911523
img_2781.jpg;7.014258505959036
img_2756.jpg;1.447103859751342
img_2024.jpg;3.765518914907369
img_2019.jpg;3.210138190363772
img_2757.jpg;2.014308444348543
img_2569.jpg;2.7508032016206405
img_1706.jpg;5.43293219797119
img_2541.jpg;4.763140970863134
img_2555.jpg;4.620035437634861
img_1935.jpg;4.471359760006397
img_2582.jpg;7.269033118174809
img_2596.jpg;2.9343490242750496
img_2353.jpg;3.140346392568537
img_2435.jpg;3.7384085903198785
img_2421.jpg;3.366704185826427
img_1869.jpg;4.316281369360643
img_1699.jpg;3.829188525232104
img_1855.jpg;4.226075081853403
img_2637.jpg;7.166093072030822
img_2609.jpg;1.3594258977674194
img_2392.jpg;2.5547779474819095
img_1843.jpg;3.8456330773537206
img_2386.jpg;2.2149592445001383
img_1880.jpg;8.228999286273918
img_2351.jpg;2.0378982485046198
img_1894.jpg;4.948811664914365
img_1664.jpg;3.4705369612543713
img_2379.jpg;4.584813824273635
img_2580.jpg;7.95305953995849
img_1923.jpg;4.343881472424367
img_2594.jpg;2.0356488175558622
img_2543.jpg;5.794443621363014
img_2557.jpg;5.7020116312734945
img_1710.jpg;6.970333979136193
img_1704.jpg;2.512115572160493
img_2782.jpg;5.585009341181157
img_2769.jpg;2.549856891412704
img_2768.jpg;2.9622344052774627
img_2754.jpg;2.1630696061148993
img_2740.jpg;7.38138207130296
img_1705.jpg;4.498655558000438
img_2556.jpg;5.176303921905465
img_2542.jpg;5.13815129083212
img_2595.jpg;1.453319390385233
img_1936.jpg;5.118093856818898
img_1895.jpg;5.5842671263045585
img_1659.jpg;1.5174557334736716
img_2387.jpg;1.6061867293017933
img_1842.jpg;3.6892417369272166
img_2393.jpg;2.0094124843832524
img_2618.jpg;4.098484891333392
img_1846.jpg;4.9406042160390005
img_1852.jpg;6.343134349238451
img_2368.jpg;4.643108126690861
img_1661.jpg;3.291042403415354
img_2354.jpg;3.6315995081832817
img_2340.jpg;7.370503788378574
img_1891.jpg;3.0573678953462187
img_2585.jpg;3.6032912439700704
img_2591.jpg;3.8571197163851343
img_1701.jpg;5.680733435288445
img_2546.jpg;6.978028798992108
img_2552.jpg;2.831197655512952
img_2778.jpg;5.959223347532413
img_2744.jpg;4.853491291859587
img_2022.jpg;2.6201454077478474
img_2023.jpg;3.1673532135670373
img_1648.jpg;4.013328231682654
img_2355.jpg;4.193077274862231
img_1884.jpg;4.904126595706575
img_2433.jpg;2.628591369294904
img_1660.jpg;4.03481897960638
img_2382.jpg;4.607691405791061
img_2396.jpg;2.8431011068515977
img_2619.jpg;3.4301140405627693
img_2800.jpg;2.177501530510211
img_2633.jpg;7.089597456355449
img_1879.jpg;8.092540240591045
img_1689.jpg;3.686024032843873
img_1851.jpg;3.501676698527315
img_2380.jpg;5.1424934783814
img_2394.jpg;1.389238056498741
img_2419.jpg;2.1080681546963707
img_2343.jpg;3.272981585680491
img_1892.jpg;3.7593927906499656
img_2425.jpg;2.6257931133648205
img_2431.jpg;1.6049661405427154
img_2357.jpg;5.029189465519606
img_1919.jpg;2.7358218366328506
img_2592.jpg;3.2100943330457676
img_1931.jpg;3.161135923580554
img_1702.jpg;3.5851769997300016
img_1716.jpg;5.215053000628487
img_2551.jpg;2.1269008982578126
img_2545.jpg;6.747582358746205
img_2790.jpg;4.066893094384856
img_2784.jpg;4.504364190539516
img_2009.jpg;4.5378848867220745
img_2753.jpg;2.3848070688487653
img_2020.jpg;2.6135220523480722
img_2746.jpg;5.502531736591283
img_2752.jpg;2.813519605797571
img_2785.jpg;3.8832894956232393
img_1717.jpg;5.521146771474193
img_1703.jpg;3.008926752613677
img_2587.jpg;4.9309412219538284
img_2356.jpg;4.597333774637604
img_2424.jpg;3.2973792380966014
img_1663.jpg;5.759694773439054
img_1844.jpg;3.6412093291841074
img_2395.jpg;1.201775458275249
img_2381.jpg;5.786260277075321
img_2632.jpg;6.491102586631159
img_2626.jpg;2.836267843907592
img_2703.heic;2.7182906663843696
img_2742.heic;3.2452780590006016
img_2715.heic;3.605227658437733
img_2739.heic;1.3856418396702268
img_2693.heic;7.238795348089535
img_2719.heic;6.051628657528356
img_2689.heic;3.9262296398395122
img_2718.heic;5.420728976677061
img_2684.heic;4.317872866390739
img_2692.heic;6.481712365179064
img_2755.heic;6.409899505772059
img_2702.heic;3.547519836688018
img_2725.heic;8.438116472865763
img_2752.heic;4.579387437416936
img_2713.heic;2.5628712663517095
img_2728.heic;7.40117044103336
img_2712.heic;2.1242615836497514
img_2753.heic;5.303145014593449
img_2704.heic;2.304909603408804
img_2677.heic;5.5816680599633575
img_2698.heic;6.448062683206529
img_2732.heic;4.81767234256019
img_2708.heic;4.101432743485282
img_2731.heic;5.541648789419221
img_2674.heic;3.594518928041954
img_2697.heic;7.254311673775903
img_2711.heic;2.4937970696272735
img_2750.heic;3.985740691519695
img_2707.heic;4.475667161359031
img_2706.heic;5.0752588791472855
img_2679.heic;7.1357378424014595
img_2717.heic;4.758298263284081
img_2736.heic;2.542347253863002
img_2720.heic;6.741827819618139
img_2716.heic;4.164842985350564
img_2686.heic;5.657951946449108
